num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,booking_timing,total_addons,flight_time_category,is_long_flight,lead_x_duration
1,Internet,round_trip,145,204,16,Fri,AKLKUL,Malaysia,1,1,1,8.83,0,early,3,afternoon,1,1280.35
1,Internet,round_trip,295,18,6,Mon,AKLKUL,Malaysia,0,0,0,8.83,0,early,0,morning,1,2604.85
1,Internet,round_trip,57,51,3,Wed,AKLKUL,New Zealand,1,0,1,8.83,0,early,2,midnight,1,503.31
1,Mobile,round_trip,12,20,8,Tue,AKLKUL,New Zealand,1,0,0,8.83,0,medium,1,morning,1,105.96000000000001
3,Internet,round_trip,77,31,0,Thu,AKLKUL,New Zealand,1,0,0,8.83,0,early,1,midnight,1,679.91
2,Internet,round_trip,7,83,16,Tue,AKLKUL,Malaysia,1,0,1,8.83,0,medium,2,afternoon,1,61.81
1,Mobile,round_trip,305,18,3,Wed,AKLKUL,New Zealand,0,0,0,8.83,0,early,0,midnight,1,2693.15
2,Internet,round_trip,235,18,22,Tue,AKLKUL,Malaysia,1,0,1,8.83,1,early,2,evening,1,2075.05
1,Internet,round_trip,332,17,11,Sat,AKLKUL,New Zealand,0,0,0,8.83,0,early,0,morning,1,2931.56
1,Internet,round_trip,3,35,6,Tue,AKLKUL,New Zealand,1,0,0,8.83,0,late,1,morning,1,26.490000000000002
2,Internet,round_trip,56,42,4,Thu,AKLKUL,Malaysia,1,0,1,8.83,1,early,2,midnight,1,494.48
2,Internet,round_trip,125,85,15,Thu,AKLKUL,Malaysia,1,0,0,8.83,0,early,1,afternoon,1,1103.75
1,Internet,round_trip,86,21,2,Sat,AKLKUL,Malaysia,1,0,0,8.83,0,early,1,midnight,1,759.38
2,Internet,round_trip,204,24,6,Mon,AKLKUL,New Zealand,1,1,0,8.83,0,early,2,morning,1,1801.32
1,Internet,round_trip,310,44,13,Tue,AKLKUL,New Zealand,1,0,1,8.83,0,early,2,afternoon,1,2737.3
1,Internet,round_trip,115,20,7,Mon,AKLKUL,New Zealand,1,0,0,8.83,0,early,1,morning,1,1015.45
1,Internet,round_trip,57,24,12,Thu,AKLKUL,New Zealand,1,0,0,8.83,0,early,1,afternoon,1,503.31
4,Internet,round_trip,368,36,16,Sun,AKLKUL,Malaysia,0,0,0,8.83,0,early,0,afternoon,1,3249.44
1,Internet,round_trip,59,37,15,Sun,AKLKUL,Malaysia,0,0,0,8.83,0,early,0,afternoon,1,520.97
1,Internet,round_trip,6,21,21,Sun,AKLKUL,New Zealand,0,0,0,8.83,0,late,0,evening,1,52.980000000000004
3,Internet,round_trip,67,22,7,Wed,AKLKUL,Vietnam,1,1,0,8.83,0,early,2,morning,1,591.61
1,Internet,round_trip,169,22,9,Sat,AKLKUL,New Zealand,1,0,0,8.83,0,early,1,morning,1,1492.27
1,Internet,round_trip,214,38,12,Thu,AKLKUL,Malaysia,0,0,0,8.83,0,early,0,afternoon,1,1889.6200000000001
1,Internet,round_trip,5,19,14,Thu,AKLKUL,Malaysia,1,0,0,8.83,0,late,1,afternoon,1,44.15
2,Internet,round_trip,14,17,10,Sat,AKLKUL,(not set),1,0,0,8.83,1,medium,1,morning,1,123.62
2,Internet,round_trip,173,64,14,Thu,AKLKUL,Malaysia,0,0,0,8.83,0,early,0,afternoon,1,1527.59
1,Internet,round_trip,7,22,7,Mon,AKLKUL,New Zealand,1,0,0,8.83,0,medium,1,morning,1,61.81
1,Internet,round_trip,196,86,3,Sun,AKLKUL,New Zealand,1,0,0,8.83,0,early,1,midnight,1,1730.68
2,Internet,round_trip,155,24,7,Sun,AKLKUL,New Zealand,1,0,0,8.83,0,early,1,morning,1,1368.65
1,Internet,round_trip,245,19,9,Sat,AKLKUL,New Zealand,0,0,0,8.83,0,early,0,morning,1,2163.35
1,Mobile,round_trip,22,82,10,Fri,AKLKUL,Malaysia,1,1,1,8.83,1,medium,3,morning,1,194.26
1,Internet,round_trip,325,22,4,Wed,AKLKUL,Malaysia,1,0,0,8.83,0,early,1,midnight,1,2869.75
1,Internet,round_trip,6,1,23,Sun,AKLKUL,New Zealand,1,0,0,8.83,0,late,1,evening,1,52.980000000000004
2,Internet,round_trip,130,18,10,Mon,AKLKUL,New Zealand,0,0,0,8.83,0,early,0,morning,1,1147.9
1,Internet,round_trip,218,17,2,Fri,AKLKUL,Malaysia,1,0,1,8.83,1,early,2,midnight,1,1924.94
1,Internet,round_trip,189,35,8,Sun,AKLKUL,Malaysia,1,0,0,8.83,0,early,1,morning,1,1668.8700000000001
1,Internet,round_trip,35,41,15,Thu,AKLKUL,Malaysia,1,1,1,8.83,0,early,3,afternoon,1,309.05
1,Internet,round_trip,189,60,8,Tue,AKLKUL,New Zealand,0,1,1,8.83,0,early,2,morning,1,1668.8700000000001
4,Internet,round_trip,226,17,6,Sun,AKLKUL,Malaysia,1,0,0,8.83,0,early,1,morning,1,1995.58
1,Internet,round_trip,122,30,13,Thu,AKLKUL,India,1,0,0,8.83,0,early,1,afternoon,1,1077.26
2,Internet,round_trip,88,30,8,Wed,AKLKUL,Malaysia,1,0,1,8.83,0,early,2,morning,1,777.04
4,Internet,round_trip,211,21,10,Fri,AKLKUL,Malaysia,1,0,0,8.83,1,early,1,morning,1,1863.13
1,Internet,round_trip,259,82,9,Sun,AKLKUL,Malaysia,1,0,1,8.83,1,early,2,morning,1,2286.97
5,Internet,round_trip,188,17,12,Thu,AKLKUL,Malaysia,1,0,1,8.83,1,early,2,afternoon,1,1660.04
1,Internet,round_trip,129,25,9,Mon,AKLKUL,New Zealand,1,0,1,8.83,0,early,2,morning,1,1139.07
2,Internet,round_trip,190,69,21,Thu,AKLKUL,New Zealand,1,0,0,8.83,0,early,1,evening,1,1677.7
1,Internet,round_trip,172,54,8,Tue,AKLKUL,Malaysia,1,1,1,8.83,0,early,3,morning,1,1518.76
1,Internet,round_trip,149,17,4,Mon,AKLKUL,New Zealand,1,0,1,8.83,0,early,2,midnight,1,1315.67
1,Internet,round_trip,15,28,7,Sun,AKLKUL,Saudi Arabia,0,0,0,8.83,1,medium,0,morning,1,132.45
4,Internet,round_trip,38,17,4,Sun,AKLKUL,Malaysia,0,0,0,8.83,0,early,0,midnight,1,335.54
1,Mobile,round_trip,8,238,5,Fri,AKLKUL,New Zealand,1,1,0,8.83,0,medium,2,morning,1,70.64
1,Internet,round_trip,214,23,8,Sun,AKLKUL,New Zealand,1,1,0,8.83,0,early,2,morning,1,1889.6200000000001
1,Internet,round_trip,14,275,3,Wed,AKLKUL,Singapore,1,0,1,8.83,1,medium,2,midnight,1,123.62
2,Internet,round_trip,9,84,13,Fri,AKLKUL,Malaysia,1,1,1,8.83,0,medium,3,afternoon,1,79.47
1,Internet,round_trip,70,20,14,Sat,AKLKUL,Malaysia,0,0,0,8.83,0,early,0,afternoon,1,618.1
3,Internet,round_trip,35,17,3,Sun,AKLKUL,Malaysia,1,0,1,8.83,0,early,2,midnight,1,309.05
4,Internet,round_trip,53,42,23,Sat,AKLKUL,New Zealand,1,0,1,8.83,0,early,2,evening,1,467.99
1,Internet,round_trip,77,28,15,Wed,AKLKUL,Malaysia,1,1,0,8.83,0,early,2,afternoon,1,679.91
2,Internet,round_trip,259,39,21,Thu,AKLKUL,New Zealand,1,0,1,8.83,0,early,2,evening,1,2286.97
1,Internet,round_trip,106,27,7,Sun,AKLKUL,Malaysia,0,0,0,8.83,0,early,0,morning,1,935.98
1,Internet,round_trip,194,86,3,Sun,AKLKUL,New Zealand,1,0,1,8.83,0,early,2,midnight,1,1713.02
1,Internet,round_trip,134,26,15,Wed,AKLKUL,Malaysia,1,0,0,8.83,0,early,1,afternoon,1,1183.22
1,Internet,round_trip,3,36,16,Sun,AKLKUL,Malaysia,0,0,1,8.83,1,late,1,afternoon,1,26.490000000000002
1,Internet,round_trip,149,17,2,Thu,AKLKUL,New Zealand,1,0,1,8.83,0,early,2,midnight,1,1315.67
2,Internet,round_trip,9,44,8,Fri,AKLKUL,Malaysia,1,0,1,8.83,1,medium,2,morning,1,79.47
1,Internet,round_trip,37,95,17,Tue,AKLKUL,Netherlands,1,0,1,8.83,0,early,2,afternoon,1,326.71
2,Internet,round_trip,183,34,11,Fri,AKLKUL,New Zealand,1,0,1,8.83,0,early,2,morning,1,1615.89
1,Internet,round_trip,40,31,5,Fri,AKLKUL,New Zealand,1,1,1,8.83,0,early,3,morning,1,353.2
1,Internet,round_trip,95,83,6,Wed,AKLKUL,New Zealand,0,0,0,8.83,1,early,0,morning,1,838.85
1,Internet,round_trip,135,24,4,Fri,AKLKUL,New Zealand,0,0,0,8.83,0,early,0,midnight,1,1192.05
1,Mobile,round_trip,15,90,13,Fri,AKLKUL,Germany,1,0,1,8.83,0,medium,2,afternoon,1,132.45
1,Internet,round_trip,222,23,9,Sat,AKLKUL,Malaysia,0,0,1,8.83,1,early,1,morning,1,1960.26
2,Internet,round_trip,64,29,12,Mon,AKLKUL,Malaysia,1,0,0,8.83,1,early,1,afternoon,1,565.12
1,Internet,round_trip,162,19,8,Tue,AKLKUL,New Zealand,1,0,0,8.83,0,early,1,morning,1,1430.46
1,Internet,round_trip,22,27,9,Sun,AKLKUL,New Zealand,0,0,1,8.83,0,medium,1,morning,1,194.26
2,Internet,round_trip,150,31,8,Sun,AKLKUL,New Zealand,1,0,1,8.83,0,early,2,morning,1,1324.5
1,Internet,round_trip,73,27,12,Fri,AKLKUL,New Zealand,0,0,0,8.83,0,early,0,afternoon,1,644.59
3,Internet,round_trip,133,19,9,Sat,AKLKUL,New Zealand,0,0,0,8.83,0,early,0,morning,1,1174.39
1,Internet,round_trip,24,1,0,Wed,AKLKUL,New Zealand,1,0,0,8.83,0,medium,1,midnight,1,211.92000000000002
1,Internet,round_trip,66,20,14,Sun,AKLKUL,Malaysia,0,1,1,8.83,0,early,2,afternoon,1,582.78
3,Internet,round_trip,89,22,6,Sat,AKLKUL,Malaysia,1,0,0,8.83,0,early,1,morning,1,785.87
2,Internet,round_trip,105,91,12,Sat,AKLKUL,Malaysia,1,1,1,8.83,0,early,3,afternoon,1,927.15
1,Internet,round_trip,115,95,9,Thu,AKLKUL,New Zealand,1,0,0,8.83,0,early,1,morning,1,1015.45
1,Internet,round_trip,151,39,7,Sun,AKLKUL,New Zealand,1,0,1,8.83,0,early,2,morning,1,1333.33
3,Internet,round_trip,349,18,20,Mon,AKLKUL,New Zealand,1,1,0,8.83,0,early,2,evening,1,3081.67
1,Internet,round_trip,13,18,9,Fri,AKLKUL,Malaysia,1,0,1,8.83,1,medium,2,morning,1,114.79
2,Internet,round_trip,29,20,1,Fri,AKLKUL,New Zealand,0,0,0,8.83,0,medium,0,midnight,1,256.07
1,Mobile,round_trip,69,28,14,Thu,AKLKUL,Malaysia,1,1,1,8.83,0,early,3,afternoon,1,609.27
5,Internet,round_trip,206,17,13,Sun,AKLKUL,Malaysia,1,0,0,8.83,0,early,1,afternoon,1,1818.98
1,Internet,round_trip,6,21,3,Fri,AKLKUL,Malaysia,1,0,0,8.83,0,late,1,midnight,1,52.980000000000004
2,Mobile,round_trip,23,31,4,Mon,AKLKUL,Indonesia,1,0,0,8.83,0,medium,1,midnight,1,203.09
1,Internet,round_trip,197,19,3,Mon,AKLKUL,New Zealand,0,0,0,8.83,1,early,0,midnight,1,1739.51
2,Internet,round_trip,368,65,2,Sun,AKLKUL,Malaysia,1,0,1,8.83,1,early,2,midnight,1,3249.44
1,Internet,round_trip,25,19,6,Fri,AKLKUL,Malaysia,1,1,0,8.83,0,medium,2,morning,1,220.75
1,Internet,round_trip,189,33,11,Fri,AKLKUL,Qatar,1,1,1,8.83,1,early,3,morning,1,1668.8700000000001
1,Mobile,round_trip,123,70,22,Tue,AKLKUL,Malaysia,0,0,0,8.83,0,early,0,evening,1,1086.09
2,Internet,round_trip,298,22,7,Tue,AKLKUL,Malaysia,1,0,0,8.83,0,early,1,morning,1,2631.34
1,Internet,round_trip,89,24,9,Sun,AKLKUL,New Zealand,1,0,0,8.83,0,early,1,morning,1,785.87
1,Internet,round_trip,241,125,11,Wed,AKLKUL,New Zealand,1,0,1,8.83,0,early,2,morning,1,2128.03
2,Mobile,round_trip,195,27,2,Wed,AKLKUL,New Zealand,1,1,1,8.83,0,early,3,midnight,1,1721.85
1,Mobile,round_trip,84,18,9,Wed,AKLKUL,Malaysia,0,0,0,8.83,0,early,0,morning,1,741.72
1,Internet,round_trip,410,25,13,Sat,AKLKUL,Germany,1,1,0,8.83,1,early,2,afternoon,1,3620.3
3,Internet,round_trip,95,24,8,Tue,AKLKUL,New Zealand,1,1,1,8.83,1,early,3,morning,1,838.85
1,Internet,round_trip,122,54,5,Thu,AKLKUL,Hong Kong,0,0,1,8.83,0,early,1,morning,1,1077.26
2,Internet,round_trip,216,26,9,Sun,AKLKUL,New Zealand,0,0,0,8.83,0,early,0,morning,1,1907.28
1,Internet,round_trip,89,20,23,Wed,AKLKUL,New Zealand,1,0,0,8.83,0,early,1,evening,1,785.87
1,Internet,round_trip,111,42,7,Mon,AKLKUL,Japan,1,0,0,8.83,1,early,1,morning,1,980.13
1,Internet,round_trip,11,39,7,Sat,AKLKUL,Malaysia,1,0,0,8.83,0,medium,1,morning,1,97.13
3,Internet,round_trip,174,17,3,Wed,AKLKUL,New Zealand,1,0,0,8.83,0,early,1,midnight,1,1536.42
2,Mobile,round_trip,162,18,4,Thu,AKLKUL,Malaysia,0,0,0,8.83,1,early,0,midnight,1,1430.46
2,Internet,round_trip,139,1,8,Fri,AKLKUL,New Zealand,1,0,0,8.83,0,early,1,morning,1,1227.3700000000001
1,Internet,round_trip,19,93,3,Mon,AKLKUL,New Zealand,1,1,1,8.83,0,medium,3,midnight,1,167.77
1,Internet,round_trip,110,18,15,Thu,AKLKUL,New Zealand,0,0,0,8.83,0,early,0,afternoon,1,971.3
2,Internet,round_trip,9,54,7,Thu,AKLKUL,Malaysia,1,0,1,8.83,1,medium,2,morning,1,79.47
1,Mobile,round_trip,47,28,15,Sun,AKLKUL,Malaysia,1,0,0,8.83,0,early,1,afternoon,1,415.01
6,Mobile,round_trip,349,21,5,Sun,AKLKUL,Malaysia,1,0,0,8.83,0,early,1,morning,1,3081.67
2,Internet,round_trip,109,21,17,Sun,AKLKUL,Malaysia,1,1,1,8.83,1,early,3,afternoon,1,962.47
1,Internet,round_trip,0,23,5,Tue,AKLKUL,Malaysia,0,0,0,8.83,0,late,0,morning,1,0.0
4,Internet,round_trip,38,21,0,Mon,AKLKUL,Malaysia,1,0,1,8.83,0,early,2,midnight,1,335.54
1,Internet,round_trip,58,28,8,Wed,AKLKUL,New Zealand,0,0,1,8.83,0,early,1,morning,1,512.14
4,Internet,round_trip,192,20,6,Sun,AKLKUL,Malaysia,1,0,1,8.83,1,early,2,morning,1,1695.3600000000001
4,Mobile,round_trip,210,21,4,Sun,AKLKUL,Malaysia,1,0,0,8.83,0,early,1,midnight,1,1854.3
2,Internet,round_trip,326,22,12,Sun,AKLKUL,Malaysia,0,0,0,8.83,1,early,0,afternoon,1,2878.58
2,Internet,round_trip,13,17,10,Tue,AKLKUL,Malaysia,1,1,1,8.83,0,medium,3,morning,1,114.79
2,Internet,round_trip,240,64,14,Wed,AKLKUL,Malaysia,0,1,0,8.83,0,early,1,afternoon,1,2119.2
1,Internet,round_trip,39,21,7,Mon,AKLKUL,New Zealand,0,0,0,8.83,0,early,0,morning,1,344.37
1,Internet,round_trip,23,35,8,Sun,AKLKUL,Indonesia,0,0,0,8.83,0,medium,0,morning,1,203.09
5,Internet,round_trip,198,34,14,Mon,AKLKUL,Hong Kong,1,1,1,8.83,0,early,3,afternoon,1,1748.34
1,Internet,round_trip,75,30,10,Tue,AKLKUL,Thailand,1,0,0,8.83,0,early,1,morning,1,662.25
1,Internet,round_trip,54,20,8,Mon,AKLKUL,New Zealand,1,0,1,8.83,0,early,2,morning,1,476.82
1,Internet,round_trip,32,41,1,Sun,AKLKUL,New Zealand,0,0,0,8.83,0,early,0,midnight,1,282.56
2,Internet,round_trip,101,34,17,Thu,AKLKUL,Switzerland,1,0,0,8.83,0,early,1,afternoon,1,891.83
2,Internet,round_trip,294,49,16,Tue,AKLKUL,Japan,1,0,0,8.83,0,early,1,afternoon,1,2596.02
1,Internet,round_trip,304,59,0,Wed,AKLKUL,New Zealand,1,0,1,8.83,0,early,2,midnight,1,2684.32
3,Internet,round_trip,32,23,15,Wed,AKLKUL,Malaysia,1,0,0,8.83,1,early,1,afternoon,1,282.56
2,Mobile,round_trip,160,24,22,Wed,AKLKUL,New Zealand,1,0,0,8.83,0,early,1,evening,1,1412.8
3,Internet,round_trip,363,18,2,Mon,AKLKUL,Malaysia,1,1,1,8.83,0,early,3,midnight,1,3205.29
1,Internet,round_trip,214,31,9,Sun,AKLKUL,Malaysia,1,0,0,8.83,0,early,1,morning,1,1889.6200000000001
1,Internet,round_trip,162,18,11,Tue,AKLKUL,Malaysia,1,0,0,8.83,1,early,1,morning,1,1430.46
5,Internet,round_trip,97,21,10,Wed,AKLKUL,Malaysia,1,1,0,8.83,1,early,2,morning,1,856.51
2,Internet,round_trip,71,30,6,Mon,AKLKUL,New Zealand,1,1,0,8.83,1,early,2,morning,1,626.93
2,Internet,round_trip,231,17,15,Tue,AKLKUL,Malaysia,1,1,1,8.83,0,early,3,afternoon,1,2039.73
2,Internet,round_trip,163,35,12,Fri,AKLKUL,Malaysia,1,0,1,8.83,1,early,2,afternoon,1,1439.29
1,Internet,round_trip,62,21,3,Thu,AKLKUL,Malaysia,1,1,0,8.83,0,early,2,midnight,1,547.46
1,Internet,round_trip,1,18,5,Tue,AKLKUL,New Zealand,1,0,0,8.83,0,late,1,morning,1,8.83
1,Internet,round_trip,314,19,8,Wed,AKLKUL,New Zealand,0,1,0,8.83,0,early,1,morning,1,2772.62
2,Internet,round_trip,178,69,9,Fri,AKLKUL,Malaysia,1,0,0,8.83,0,early,1,morning,1,1571.74
1,Internet,round_trip,253,107,10,Wed,AKLKUL,New Zealand,0,0,0,8.83,0,early,0,morning,1,2233.9900000000002
2,Internet,round_trip,81,43,6,Thu,AKLKUL,New Zealand,1,0,1,8.83,0,early,2,morning,1,715.23
1,Internet,round_trip,30,85,15,Fri,AKLKUL,Malaysia,1,0,0,8.83,1,medium,1,afternoon,1,264.9
1,Internet,round_trip,120,20,12,Fri,AKLKUL,New Zealand,1,0,1,8.83,0,early,2,afternoon,1,1059.6
1,Internet,round_trip,25,19,3,Wed,AKLKUL,Malaysia,1,0,1,8.83,0,medium,2,midnight,1,220.75
1,Internet,round_trip,62,30,7,Thu,AKLKUL,Malaysia,1,0,1,8.83,0,early,2,morning,1,547.46
1,Internet,round_trip,58,17,6,Wed,AKLKUL,New Zealand,1,1,0,8.83,0,early,2,morning,1,512.14
4,Internet,round_trip,268,18,13,Tue,AKLKUL,Philippines,1,0,1,8.83,0,early,2,afternoon,1,2366.44
2,Internet,round_trip,199,27,8,Fri,AKLKUL,New Zealand,1,0,0,8.83,0,early,1,morning,1,1757.17
5,Internet,round_trip,206,17,13,Sun,AKLKUL,Malaysia,1,0,0,8.83,0,early,1,afternoon,1,1818.98
2,Internet,round_trip,159,29,21,Sun,AKLKUL,New Zealand,1,1,1,8.83,0,early,3,evening,1,1403.97
1,Internet,round_trip,171,35,8,Wed,AKLKUL,New Zealand,1,0,1,8.83,0,early,2,morning,1,1509.93
1,Internet,round_trip,6,18,6,Tue,AKLKUL,Malaysia,1,0,1,8.83,1,late,2,morning,1,52.980000000000004
1,Internet,round_trip,269,29,9,Sun,AKLKUL,New Zealand,1,0,0,8.83,0,early,1,morning,1,2375.27
1,Internet,round_trip,13,22,17,Sat,AKLKUL,United Kingdom,1,0,1,8.83,0,medium,2,afternoon,1,114.79
1,Internet,round_trip,301,121,15,Sun,AKLKUL,Malaysia,0,1,0,8.83,0,early,1,afternoon,1,2657.83
1,Internet,round_trip,301,34,0,Sat,AKLKUL,New Zealand,1,0,0,8.83,0,early,1,midnight,1,2657.83
1,Internet,round_trip,72,26,13,Wed,AKLKUL,Malaysia,1,0,1,8.83,0,early,2,afternoon,1,635.76
2,Internet,round_trip,224,18,16,Tue,AKLKUL,Malaysia,1,0,1,8.83,0,early,2,afternoon,1,1977.92
3,Internet,round_trip,269,17,1,Fri,AKLKUL,Malaysia,1,1,1,8.83,0,early,3,midnight,1,2375.27
2,Internet,round_trip,246,24,4,Sat,AKLKUL,Malaysia,0,0,0,8.83,0,early,0,midnight,1,2172.18
1,Mobile,round_trip,44,19,7,Sun,AKLKUL,Malaysia,1,0,0,8.83,0,early,1,morning,1,388.52
1,Mobile,round_trip,32,60,2,Wed,AKLKUL,Malaysia,1,0,0,8.83,0,early,1,midnight,1,282.56
2,Internet,round_trip,198,20,5,Mon,AKLKUL,Malaysia,1,0,0,8.83,0,early,1,morning,1,1748.34
2,Internet,round_trip,94,22,15,Fri,AKLKUL,Malaysia,1,0,1,8.83,0,early,2,afternoon,1,830.02
1,Internet,round_trip,265,59,10,Tue,AKLKUL,New Zealand,1,0,0,8.83,0,early,1,morning,1,2339.95
2,Internet,round_trip,229,20,7,Thu,AKLKUL,New Zealand,1,0,1,8.83,0,early,2,morning,1,2022.07
2,Internet,round_trip,282,18,16,Sat,AKLKUL,Malaysia,1,1,0,8.83,0,early,2,afternoon,1,2490.06
1,Internet,round_trip,32,48,12,Mon,AKLKUL,Sri Lanka,0,0,0,8.83,0,early,0,afternoon,1,282.56
2,Internet,round_trip,113,47,17,Sat,AKLKUL,Malaysia,1,1,1,8.83,0,early,3,afternoon,1,997.79
1,Mobile,round_trip,96,20,3,Tue,AKLKUL,New Zealand,1,1,1,8.83,0,early,3,midnight,1,847.6800000000001
1,Internet,round_trip,66,203,7,Wed,AKLKUL,Malaysia,0,0,0,8.83,1,early,0,morning,1,582.78
1,Internet,round_trip,49,40,17,Fri,AKLKUL,Malaysia,0,0,0,8.83,0,early,0,afternoon,1,432.67
1,Internet,round_trip,3,49,11,Tue,AKLKUL,New Zealand,1,1,1,8.83,0,late,3,morning,1,26.490000000000002
2,Internet,round_trip,254,30,8,Fri,AKLKUL,New Zealand,1,0,0,8.83,0,early,1,morning,1,2242.82
1,Internet,round_trip,192,61,3,Mon,AKLKUL,New Zealand,0,1,1,8.83,0,early,2,midnight,1,1695.3600000000001
1,Internet,round_trip,186,19,15,Sun,AKLKUL,Malaysia,0,0,0,8.83,1,early,0,afternoon,1,1642.38
2,Internet,round_trip,296,37,6,Sat,AKLKUL,New Zealand,1,0,1,8.83,0,early,2,morning,1,2613.68
2,Internet,round_trip,74,31,7,Wed,AKLKUL,Malaysia,1,1,0,8.83,0,early,2,morning,1,653.42
1,Internet,round_trip,283,56,9,Mon,AKLKUL,New Zealand,1,0,0,8.83,0,early,1,morning,1,2498.89
1,Internet,round_trip,29,48,12,Fri,AKLKUL,Malaysia,1,0,0,8.83,0,medium,1,afternoon,1,256.07
1,Internet,round_trip,8,188,6,Sun,AKLKUL,New Zealand,1,1,0,8.83,0,medium,2,morning,1,70.64
1,Mobile,round_trip,55,20,7,Sat,AKLKUL,Malaysia,1,1,1,8.83,0,early,3,morning,1,485.65
1,Internet,round_trip,231,89,11,Sun,AKLKUL,Malaysia,0,0,1,8.83,0,early,1,morning,1,2039.73
2,Internet,round_trip,250,30,12,Wed,AKLKUL,Singapore,1,1,1,8.83,1,early,3,afternoon,1,2207.5
2,Internet,round_trip,132,19,8,Mon,AKLKUL,New Zealand,1,0,0,8.83,0,early,1,morning,1,1165.56
1,Internet,round_trip,123,78,15,Fri,AKLKUL,Germany,1,0,0,8.83,0,early,1,afternoon,1,1086.09
2,Internet,round_trip,54,209,12,Wed,AKLKUL,Malaysia,1,0,0,8.83,0,early,1,afternoon,1,476.82
2,Internet,round_trip,156,22,8,Wed,AKLKUL,Malaysia,1,0,0,8.83,0,early,1,morning,1,1377.48
1,Internet,round_trip,26,126,7,Tue,AKLKUL,Japan,1,0,0,8.83,0,medium,1,morning,1,229.58
1,Internet,round_trip,285,20,14,Wed,AKLKUL,Malaysia,1,1,0,8.83,1,early,2,afternoon,1,2516.55
5,Internet,round_trip,343,43,4,Thu,AKLKUL,New Zealand,1,0,0,8.83,0,early,1,midnight,1,3028.69
1,Internet,round_trip,218,27,6,Mon,AKLKUL,Malaysia,0,0,1,8.83,0,early,1,morning,1,1924.94
2,Internet,round_trip,347,21,4,Mon,AKLKUL,New Zealand,1,0,0,8.83,0,early,1,midnight,1,3064.01
1,Internet,round_trip,363,31,16,Sun,AKLKUL,Malaysia,1,0,1,8.83,0,early,2,afternoon,1,3205.29
4,Internet,round_trip,346,35,9,Wed,AKLKUL,New Zealand,1,1,0,8.83,0,early,2,morning,1,3055.18
1,Internet,round_trip,61,41,16,Sun,AKLKUL,Malaysia,1,0,0,8.83,0,early,1,afternoon,1,538.63
1,Internet,round_trip,87,23,8,Tue,AKLKUL,New Zealand,0,1,1,8.83,0,early,2,morning,1,768.21
1,Internet,round_trip,352,20,1,Sun,AKLKUL,Malaysia,1,1,1,8.83,0,early,3,midnight,1,3108.16
1,Internet,round_trip,77,35,7,Mon,AKLKUL,Malaysia,0,0,1,8.83,0,early,1,morning,1,679.91
2,Internet,round_trip,255,33,10,Sat,AKLKUL,Malaysia,1,0,0,8.83,0,early,1,morning,1,2251.65
2,Internet,round_trip,139,21,17,Wed,AKLKUL,France,0,0,0,8.83,1,early,0,afternoon,1,1227.3700000000001
1,Internet,round_trip,280,80,8,Mon,AKLKUL,Malaysia,1,0,0,8.83,0,early,1,morning,1,2472.4
2,Internet,round_trip,123,29,21,Thu,AKLKUL,New Zealand,0,0,0,8.83,0,early,0,evening,1,1086.09
1,Internet,round_trip,11,30,5,Mon,AKLKUL,Malaysia,0,0,0,8.83,0,medium,0,morning,1,97.13
6,Internet,round_trip,23,17,12,Tue,AKLKUL,New Zealand,1,0,0,8.83,0,medium,1,afternoon,1,203.09
1,Internet,round_trip,269,20,6,Tue,AKLKUL,Malaysia,1,0,0,8.83,0,early,1,morning,1,2375.27
1,Internet,round_trip,14,200,19,Fri,AKLKUL,New Zealand,1,0,0,8.83,0,medium,1,evening,1,123.62
1,Internet,round_trip,267,91,7,Tue,AKLKUL,New Zealand,1,0,0,8.83,0,early,1,morning,1,2357.61
1,Internet,round_trip,213,28,20,Tue,AKLKUL,Germany,1,0,0,8.83,0,early,1,evening,1,1880.79
1,Internet,round_trip,237,21,5,Wed,AKLKUL,United Kingdom,0,0,0,8.83,1,early,0,morning,1,2092.71
1,Internet,round_trip,191,17,14,Wed,AKLKUL,Croatia,0,0,0,8.83,0,early,0,afternoon,1,1686.53
1,Internet,round_trip,10,61,9,Fri,AKLKUL,Malaysia,1,0,1,8.83,0,medium,2,morning,1,88.3
1,Internet,round_trip,244,30,3,Wed,AKLKUL,Malaysia,1,0,1,8.83,1,early,2,midnight,1,2154.52
2,Internet,round_trip,224,18,15,Sun,AKLKUL,Germany,0,0,0,8.83,0,early,0,afternoon,1,1977.92
3,Internet,round_trip,109,20,4,Tue,AKLKUL,Singapore,1,0,1,8.83,0,early,2,midnight,1,962.47
2,Internet,round_trip,265,37,10,Thu,AKLKUL,New Zealand,1,0,0,8.83,0,early,1,morning,1,2339.95
2,Internet,round_trip,75,21,9,Sat,AKLKUL,Malaysia,0,0,0,8.83,1,early,0,morning,1,662.25
1,Internet,round_trip,119,21,22,Sun,AKLKUL,Malaysia,0,1,0,8.83,0,early,1,evening,1,1050.77
1,Internet,round_trip,50,17,10,Wed,AKLKUL,Malaysia,1,1,1,8.83,1,early,3,morning,1,441.5
1,Internet,round_trip,130,28,22,Tue,AKLKUL,New Zealand,1,1,1,8.83,0,early,3,evening,1,1147.9
